bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,27,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73780000001193,174.712]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73789999997615,174.712]",,25,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998,166.71160000002385,172.3178000000119,175.284]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998,166.71160000002385,172.3178000000119,175.284]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",4.015355767,0.5712,4.015355767,0.1848,4.015355767,0.1422,,,,,,resources/images/scam9.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,28,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73780000001193,174.712,177.42610000002384]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73789999997615,174.712,177.42610000002384]",,26,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",3.842704264,0.9414,3.842704264,0.2248,3.842704264,0.3055,,,,,,resources/images/legit_20.png,legit,0.9,0.8,0,0,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,29,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73780000001193,174.712,177.42610000002384,181.1325]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73789999997615,174.712,177.42610000002384,181.1325]",,27,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",3.918328857,0.6055,3.918328857,0.1904,3.918328857,0.2228,,,,,,resources/images/scam_21.png,scam,1,0.65,0,0,,,,,,,,,,,,0,4,4,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,30,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73780000001193,174.712,177.42610000002384,181.1325,184.17619999998809]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73789999997615,174.712,177.42610000002384,181.1325,184.1763000000119]",,28,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",3.961318631,0.5749,3.961318631,0.1813,3.952707248,0.2084,,,,,,resources/images/legit_21.png,legit,0.8,0.8,0,0,,,,,,,,,,,,0,5,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,31,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73780000001193,174.712,177.42610000002384,181.1325,184.17619999998809,186.99260000002383]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73789999997615,174.712,177.42610000002384,181.1325,184.1763000000119,186.99260000002383]",,29,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616,187.94060000002384]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616,187.94069999998806]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",3.06760593,0.7368,3.06760593,0.1677,3.06760593,0.2177,,,,,,resources/images/scam_20.png,scam,1.45,0.6,0,0,,,,,,,,,,,,0,6,6,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,32,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73780000001193,174.712,177.42610000002384,181.1325,184.17619999998809,186.99260000002383,189.7575]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73789999997615,174.712,177.42610000002384,181.1325,184.1763000000119,186.99260000002383,189.7575]",,30,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616,187.94060000002384,190.27389999997615]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616,187.94069999998806,190.27389999997615]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",3.558191596,0.5569,3.558191596,0.176,3.558191596,0.1745,,,,,,resources/images/scam16.png,scam,0.65,0.65,0,0,,,,,,,,,,,,0,7,7,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,33,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73780000001193,174.712,177.42610000002384,181.1325,184.17619999998809,186.99260000002383,189.7575,191.97130000001192]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73789999997615,174.712,177.42610000002384,181.1325,184.1763000000119,186.99260000002383,189.7575,191.97130000001192]",,31,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616,187.94060000002384,190.27389999997615,192.51969999998806]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616,187.94069999998806,190.27389999997615,192.5198000000119]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",3.652714708,0.6134,3.652714708,0.1535,3.652714708,0.2068,,,,,,resources/images/scam8.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,0,8,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,34,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73780000001193,174.712,177.42610000002384,181.1325,184.17619999998809,186.99260000002383,189.7575,191.97130000001192,194.239]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73789999997615,174.712,177.42610000002384,181.1325,184.1763000000119,186.99260000002383,189.7575,191.97130000001192,194.23910000002383]",,32,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616,187.94060000002384,190.27389999997615,192.51969999998806,194.89469999998806]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616,187.94069999998806,190.27389999997615,192.5198000000119,194.89469999998806]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",3.078696696,0.5519,3.078696696,0.1568,3.078696696,0.1898,,,,,,resources/images/scam15.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,0,9,9,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,35,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73780000001193,174.712,177.42610000002384,181.1325,184.17619999998809,186.99260000002383,189.7575,191.97130000001192,194.239,196.78910000002384]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73789999997615,174.712,177.42610000002384,181.1325,184.1763000000119,186.99260000002383,189.7575,191.97130000001192,194.23910000002383,196.78919999998809]",,33,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616,187.94060000002384,190.27389999997615,192.51969999998806,194.89469999998806,197.35489999997617]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616,187.94069999998806,190.27389999997615,192.5198000000119,194.89469999998806,197.35489999997617]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",3.338989258,0.5377,3.338989258,0.1801,3.338989258,0.1777,,,,,,resources/images/scam_30.png,scam,1.45,0.6,0,0,,,,,,,,,,,,0,10,10,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,36,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73780000001193,174.712,177.42610000002384,181.1325,184.17619999998809,186.99260000002383,189.7575,191.97130000001192,194.239,196.78910000002384,199.29810000002385]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73789999997615,174.712,177.42610000002384,181.1325,184.1763000000119,186.99260000002383,189.7575,191.97130000001192,194.23910000002383,196.78919999998809,199.29810000002385]",,34,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616,187.94060000002384,190.27389999997615,192.51969999998806,194.89469999998806,197.35489999997617,199.76430000001193]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998,166.71160000002385,172.3178000000119,175.284,178.02949999999998,182.24839999997613,185.17489999997616,187.94069999998806,190.27389999997615,192.5198000000119,194.89469999998806,197.35489999997617,199.76430000001193]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",2.9741706,0.511,2.975501845,0.1647,2.975501845,0.165,,,,,,resources/images/legit_22.png,legit,1,0.78,0,0,,,,,,,,,,,,0,11,11,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
