bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,29,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641]",,14,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203]",15,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509]","[""scam_button""]",7.977773206,1.477,5.97824203,2.804,0,1.316,,,,,,resources/images/scam13.png,scam,1,0.65,0,0,,,,,,,,,,,,0,4,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,30,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823]",,14,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203]",16,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999]","[""legit_button""]",6.026842085,3.062,5.034019652,2.66,3.041431122,3.453,,,,,,resources/images/legit4-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,0,5,5,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,31,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999]",,14,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203]",17,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999]","[""legit_button""]",4.985419597,2.612,0,1.086,0,0.762,,,,,,resources/images/legit1.png,legit,1,0.72,0,0,,,,,,,,,,,,0,6,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,32,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999]",,15,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125]",17,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999]","[""scam_button""]",7.950002618,2.794,5.992128341,1.567,0,3.1,,,,,,resources/images/scam5.jpg,scam,0.7,0.65,0,0,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,33,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294]",,15,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125]",18,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999]","[""legit_button""]",2.992831067,1.664,7.061321417,1.777,5.985185185,1.629,,,,,,resources/images/legit10-EDIT.png,legit,1,0.65,0,0,,,,,,,,,,,,0,8,8,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,34,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91]",,15,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125]",19,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623]","[""legit_button""]",2.972002617,3.895,6.991893929,2.131,3.930111306,2.246,,,,,,resources/images/legit2.jpg,legit,1,0.65,0,0,,,,,,,,,,,,0,9,9,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,35,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632]",,15,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125]",20,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999]","[""legit_button""]",6.006013635,1.803,5.992128341,2.429,0,1.866,,,,,,resources/images/legit3.jpg,legit,1,0.73,0,0,,,,,,,,,,,,0,10,10,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,36,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999]",,16,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488]",20,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999]","[""scam_button""]",4.034253555,1.976,0,0.867,0,0.63,,,,,,resources/images/scam7.png,scam,0.65,0.65,0,0,,,,,,,,,,,,0,11,11,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,37,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999]",,16,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488]",21,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999]","[""legit_button""]",5.971299891,1.144,4.034253555,3.753,0,1.495,,,,,,resources/images/legit7-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,0,12,12,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,38,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999]",,17,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935]",21,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999]","[""scam_button""]",6.991893929,2.094,0,2.137,0,1.061,,,,,,resources/images/scam_11.png,scam,1,0.65,0,0,,,,,,,,,,,,0,13,13,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,39,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.717]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.718]",,18,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253]",21,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999]","[""scam_button""]",3.957882912,1.71,0,2.987,0,0.804,,,,,,resources/images/legit9-EDIT.png,legit,1,0.65,0,0,,,,,,,,,,,,0,14,14,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
